seed,group,method,model,target_city,eval_split,recall@20,ndcg@20,status,notes,alpha,beta,lambda_cat,lambda_rr,lambda_pop,valid_recall@20,valid_ndcg@20,selected_sources,source_weights,gate,score_norm
2026,main_component,Original-OTC-GW-NoFallback,VanillaMF,Singapore,strict_unseen_test,0.3951212515395815,0.1767882231615583,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.4620395073785078,0.20432847982383545,Chicago|NYC|Tokyo,equal,transfer,none
2026,main_component,RD-Safe-OTC-GW,VanillaMF,Singapore,official_test,0.4479443657806618,0.23961210567167,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.4619998500181017,0.20763049164208994,,,safe_select:Local,none
2026,main_component,RD-Safe-OTC-GW,VanillaMF,Singapore,strict_unseen_test,0.39651789958427425,0.17852241807387823,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.4619998500181017,0.20763049164208994,,,safe_select:Local,none
2026,main_component,HR-Rerank-OTC-GW,VanillaMF,Singapore,official_test,0.4848871324680818,0.2806581119404886,success,Full HR reranking on Original OTC-GW.,0.5,0.0,1.0,0.2,0.1,0.4967978618624334,0.23519131855006253,Chicago|NYC|Tokyo,equal,graph_rerank,none
2026,main_component,HR-Rerank-OTC-GW,VanillaMF,Singapore,strict_unseen_test,0.4073598536251596,0.18142090874497965,success,Full HR reranking on Original OTC-GW.,0.5,0.0,1.0,0.2,0.1,0.4967978618624334,0.23519131855006253,Chicago|NYC|Tokyo,equal,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Cat,VanillaMF,Singapore,official_test,0.4765961003191816,0.28050140168013593,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,1.0,0.0,0.0,0.493836778952112,0.23253808522343442,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Cat,VanillaMF,Singapore,strict_unseen_test,0.39956190204229186,0.17974815397586527,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,1.0,0.0,0.0,0.493836778952112,0.23253808522343442,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+RR,VanillaMF,Singapore,official_test,0.4514338625815949,0.24044428042664628,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.5,0.0,0.4759988982414519,0.21220224399276036,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+RR,VanillaMF,Singapore,strict_unseen_test,0.3919983401614443,0.1785251440863904,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.5,0.0,0.4759988982414519,0.21220224399276036,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Pop,VanillaMF,Singapore,official_test,0.4479443657806618,0.23961210567167,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.4619998500181017,0.20763049164208994,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Pop,VanillaMF,Singapore,strict_unseen_test,0.39651789958427425,0.17852241807387823,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.4619998500181017,0.20763049164208994,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,VanillaMF,Singapore,official_test,0.4513294315325255,0.24209386760736368,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,1.0,0.5,0.47451835678629123,0.21257857290173943,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,VanillaMF,Singapore,strict_unseen_test,0.39983508752333136,0.17967192480912914,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,1.0,0.5,0.47451835678629123,0.21257857290173943,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,VanillaMF,Singapore,official_test,0.47631409242296047,0.2803597494836474,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,1.0,0.0,0.02,0.493836778952112,0.23255495125816894,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,VanillaMF,Singapore,strict_unseen_test,0.39956190204229186,0.17973427259009794,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,1.0,0.0,0.02,0.493836778952112,0.23255495125816894,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,VanillaMF,Singapore,official_test,0.49724529038461524,0.28331676426251867,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,1.0,1.0,0.0,0.5072198161771542,0.2372542610079974,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,VanillaMF,Singapore,strict_unseen_test,0.41778678976274314,0.18415820496783974,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,1.0,1.0,0.0,0.5072198161771542,0.2372542610079974,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-Full,VanillaMF,Singapore,official_test,0.49724529038461524,0.28328130137768354,success,Full HR reranking on RD-Safe base.,0.0,0.0,1.0,1.0,0.02,0.5072198161771542,0.23731134380874816,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-Full,VanillaMF,Singapore,strict_unseen_test,0.41778678976274314,0.1841110017441161,success,Full HR reranking on RD-Safe base.,0.0,0.0,1.0,1.0,0.02,0.5072198161771542,0.23731134380874816,,,graph_rerank,none
2026,main_component,Target-only,VanillaMF,Tokyo,official_test,0.12450206875401129,0.06680189253542688,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.11814406341330079,0.05668076765791445,,,local,none
2026,main_component,Target-only,VanillaMF,Tokyo,strict_unseen_test,0.11943445361576735,0.057460901495788065,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.11814406341330079,0.05668076765791445,,,local,none
2026,main_component,Original-OTC-GW-NoFallback,VanillaMF,Tokyo,official_test,0.1257769093989307,0.06709606495388194,success,Original no-fallback OTC-GW.,1.0,0.0,0.0,0.0,0.0,0.11469055799129144,0.05420997159115445,Chicago|NYC|Singapore,equal,transfer,none
2026,main_component,Original-OTC-GW-NoFallback,VanillaMF,Tokyo,strict_unseen_test,0.1208462183216497,0.05796364386201268,success,Original no-fallback OTC-GW.,1.0,0.0,0.0,0.0,0.0,0.11469055799129144,0.05420997159115445,Chicago|NYC|Singapore,equal,transfer,none
2026,main_component,RD-Safe-OTC-GW,VanillaMF,Tokyo,official_test,0.12450206875401129,0.06680189253542688,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.11814406341330079,0.05668076765791445,,,safe_select:Local,none
2026,main_component,RD-Safe-OTC-GW,VanillaMF,Tokyo,strict_unseen_test,0.11943445361576735,0.057460901495788065,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.11814406341330079,0.05668076765791445,,,safe_select:Local,none
2026,main_component,HR-Rerank-OTC-GW,VanillaMF,Tokyo,official_test,0.16639255721048402,0.09189615637337889,success,Full HR reranking on Original OTC-GW.,1.0,0.0,1.0,1.0,0.1,0.15346129973972703,0.07817079315784559,Chicago|NYC|Singapore,equal,graph_rerank,none
2026,main_component,HR-Rerank-OTC-GW,VanillaMF,Tokyo,strict_unseen_test,0.12636600866988767,0.05945474343033983,success,Full HR reranking on Original OTC-GW.,1.0,0.0,1.0,1.0,0.1,0.15346129973972703,0.07817079315784559,Chicago|NYC|Singapore,equal,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Cat,VanillaMF,Tokyo,official_test,0.15520362220765643,0.08416418123855232,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,1.0,0.0,0.0,0.14341652054421666,0.06967818923268485,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Cat,VanillaMF,Tokyo,strict_unseen_test,0.12688578855560462,0.06117939927171929,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,1.0,0.0,0.0,0.14341652054421666,0.06967818923268485,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+RR,VanillaMF,Tokyo,official_test,0.13933859413554653,0.07543679204731832,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,1.0,0.0,0.1332235295192011,0.06513000625738957,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+RR,VanillaMF,Tokyo,strict_unseen_test,0.11739093681882,0.05362920142906025,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,1.0,0.0,0.1332235295192011,0.06513000625738957,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Pop,VanillaMF,Tokyo,official_test,0.12450206875401129,0.06680189253542688,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.11814406341330079,0.05668076765791445,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Pop,VanillaMF,Tokyo,strict_unseen_test,0.11943445361576735,0.057460901495788065,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.11814406341330079,0.05668076765791445,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,VanillaMF,Tokyo,official_test,0.13933859413554653,0.07528005706106375,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,1.0,0.05,0.13434838891177703,0.0655331166628276,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,VanillaMF,Tokyo,strict_unseen_test,0.11739093681882,0.05347576025467532,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,1.0,0.05,0.13434838891177703,0.0655331166628276,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,VanillaMF,Tokyo,official_test,0.15445371594593915,0.08425691586239135,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,1.0,0.0,0.2,0.14313530569607266,0.06982036685965719,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,VanillaMF,Tokyo,strict_unseen_test,0.12610147483011444,0.060968343123422246,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,1.0,0.0,0.2,0.14313530569607266,0.06982036685965719,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,VanillaMF,Tokyo,official_test,0.16572984308144395,0.09307289792571513,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,1.0,1.0,0.0,0.15302670966693438,0.07740039840957835,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,VanillaMF,Tokyo,strict_unseen_test,0.1234688220342476,0.058400905984411645,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,1.0,1.0,0.0,0.15302670966693438,0.07740039840957835,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-Full,VanillaMF,Tokyo,official_test,0.165266754415803,0.09276245875315982,success,Full HR reranking on RD-Safe base.,0.0,0.0,1.0,1.0,0.2,0.15298792141201797,0.07751319742087784,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-Full,VanillaMF,Tokyo,strict_unseen_test,0.1234688220342476,0.0580416594486264,success,Full HR reranking on RD-Safe base.,0.0,0.0,1.0,1.0,0.2,0.15298792141201797,0.07751319742087784,,,graph_rerank,none
2026,main_component,Target-only,LightGCN,Chicago,official_test,0.26984458015709584,0.2022341511274411,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,local,none
2026,main_component,Target-only,LightGCN,Chicago,strict_unseen_test,0.18613693430804695,0.09899911915316104,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,local,none
2026,main_component,Original-OTC-GW-NoFallback,LightGCN,Chicago,official_test,0.24176404194746323,0.15821660337154345,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.284519222650332,0.1517479009306082,NYC|Singapore|Tokyo,equal,transfer,none
2026,main_component,Original-OTC-GW-NoFallback,LightGCN,Chicago,strict_unseen_test,0.1881211286429367,0.09764220752240123,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.284519222650332,0.1517479009306082,NYC|Singapore|Tokyo,equal,transfer,none
2026,main_component,RD-Safe-OTC-GW,LightGCN,Chicago,official_test,0.26984458015709584,0.2022341511274411,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,safe_select:Local,none
2026,main_component,RD-Safe-OTC-GW,LightGCN,Chicago,strict_unseen_test,0.18613693430804695,0.09899911915316104,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,safe_select:Local,none
2026,main_component,HR-Rerank-OTC-GW,LightGCN,Chicago,official_test,0.25275780196636055,0.1768414784073472,success,Full HR reranking on Original OTC-GW.,0.5,0.0,0.5,1.0,0.02,0.32872855679398943,0.1784459272453107,NYC|Singapore|Tokyo,equal,graph_rerank,none
2026,main_component,HR-Rerank-OTC-GW,LightGCN,Chicago,strict_unseen_test,0.17537650638440658,0.08671045751000671,success,Full HR reranking on Original OTC-GW.,0.5,0.0,0.5,1.0,0.02,0.32872855679398943,0.1784459272453107,NYC|Singapore|Tokyo,equal,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Cat,LightGCN,Chicago,official_test,0.26984458015709584,0.2022341511274411,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Cat,LightGCN,Chicago,strict_unseen_test,0.18613693430804695,0.09899911915316104,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+RR,LightGCN,Chicago,official_test,0.26984458015709584,0.2022341511274411,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+RR,LightGCN,Chicago,strict_unseen_test,0.18613693430804695,0.09899911915316104,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Pop,LightGCN,Chicago,official_test,0.26984458015709584,0.2022341511274411,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Pop,LightGCN,Chicago,strict_unseen_test,0.18613693430804695,0.09899911915316104,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Chicago,official_test,0.26984458015709584,0.2022341511274411,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Chicago,strict_unseen_test,0.18613693430804695,0.09899911915316104,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Chicago,official_test,0.26984458015709584,0.2022341511274411,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Chicago,strict_unseen_test,0.18613693430804695,0.09899911915316104,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Chicago,official_test,0.26984458015709584,0.2022341511274411,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Chicago,strict_unseen_test,0.18613693430804695,0.09899911915316104,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Chicago,official_test,0.26984458015709584,0.2022341511274411,success,Full HR reranking on RD-Safe base.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Chicago,strict_unseen_test,0.18613693430804695,0.09899911915316104,success,Full HR reranking on RD-Safe base.,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,none
2026,main_component,Target-only,LightGCN,NYC,official_test,0.19314999187471338,0.11343154152646881,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,local,none
2026,main_component,Target-only,LightGCN,NYC,strict_unseen_test,0.12079136146036315,0.05033933141090135,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,local,none
2026,main_component,Original-OTC-GW-NoFallback,LightGCN,NYC,official_test,0.1280277120130454,0.07268082997277112,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.21829930975978476,0.09234365289430192,Chicago|Singapore|Tokyo,equal,transfer,none
2026,main_component,Original-OTC-GW-NoFallback,LightGCN,NYC,strict_unseen_test,0.09779708446063924,0.0448898694381716,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.21829930975978476,0.09234365289430192,Chicago|Singapore|Tokyo,equal,transfer,none
2026,main_component,RD-Safe-OTC-GW,LightGCN,NYC,official_test,0.19314999187471338,0.11343154152646881,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,safe_select:Local,none
2026,main_component,RD-Safe-OTC-GW,LightGCN,NYC,strict_unseen_test,0.12079136146036315,0.05033933141090135,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,safe_select:Local,none
2026,main_component,HR-Rerank-OTC-GW,LightGCN,NYC,official_test,0.17634287821976438,0.1010190367996754,success,Full HR reranking on Original OTC-GW.,0.5,0.0,0.2,0.5,0.0,0.23613171843320727,0.1114087949684167,Chicago|Singapore|Tokyo,equal,graph_rerank,none
2026,main_component,HR-Rerank-OTC-GW,LightGCN,NYC,strict_unseen_test,0.1190379561805173,0.05048710292620887,success,Full HR reranking on Original OTC-GW.,0.5,0.0,0.2,0.5,0.0,0.23613171843320727,0.1114087949684167,Chicago|Singapore|Tokyo,equal,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Cat,LightGCN,NYC,official_test,0.19314999187471338,0.11343154152646881,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Cat,LightGCN,NYC,strict_unseen_test,0.12079136146036315,0.05033933141090135,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+RR,LightGCN,NYC,official_test,0.19314999187471338,0.11343154152646881,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+RR,LightGCN,NYC,strict_unseen_test,0.12079136146036315,0.05033933141090135,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Pop,LightGCN,NYC,official_test,0.19314999187471338,0.11343154152646881,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Pop,LightGCN,NYC,strict_unseen_test,0.12079136146036315,0.05033933141090135,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,NYC,official_test,0.19314999187471338,0.11343154152646881,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,NYC,strict_unseen_test,0.12079136146036315,0.05033933141090135,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,NYC,official_test,0.19314999187471338,0.11343154152646881,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,NYC,strict_unseen_test,0.12079136146036315,0.05033933141090135,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,NYC,official_test,0.19314999187471338,0.11343154152646881,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,NYC,strict_unseen_test,0.12079136146036315,0.05033933141090135,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,NYC,official_test,0.19314999187471338,0.11343154152646881,success,Full HR reranking on RD-Safe base.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,NYC,strict_unseen_test,0.12079136146036315,0.05033933141090135,success,Full HR reranking on RD-Safe base.,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,none
2026,main_component,Target-only,LightGCN,Singapore,official_test,0.4590945317589064,0.25784601155633147,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,local,none
2026,main_component,Target-only,LightGCN,Singapore,strict_unseen_test,0.38027841782967586,0.1701729243009906,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,local,none
2026,main_component,Original-OTC-GW-NoFallback,LightGCN,Singapore,official_test,0.3921040107343388,0.2189804077768135,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.4518630650229635,0.2102269472240369,Chicago|NYC|Tokyo,equal,transfer,none
2026,main_component,Original-OTC-GW-NoFallback,LightGCN,Singapore,strict_unseen_test,0.3270564409756819,0.15348531271316473,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.4518630650229635,0.2102269472240369,Chicago|NYC|Tokyo,equal,transfer,none
2026,main_component,RD-Safe-OTC-GW,LightGCN,Singapore,official_test,0.4590945317589064,0.25784601155633147,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,safe_select:Local,none
2026,main_component,RD-Safe-OTC-GW,LightGCN,Singapore,strict_unseen_test,0.38027841782967586,0.1701729243009906,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,safe_select:Local,none
2026,main_component,HR-Rerank-OTC-GW,LightGCN,Singapore,official_test,0.47725837338418714,0.28487994394124627,success,Full HR reranking on Original OTC-GW.,0.5,0.0,1.0,0.1,0.05,0.5097650479559258,0.24352914053422803,Chicago|NYC|Tokyo,equal,graph_rerank,none
2026,main_component,HR-Rerank-OTC-GW,LightGCN,Singapore,strict_unseen_test,0.3891568018190595,0.17152061615831826,success,Full HR reranking on Original OTC-GW.,0.5,0.0,1.0,0.1,0.05,0.5097650479559258,0.24352914053422803,Chicago|NYC|Tokyo,equal,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Cat,LightGCN,Singapore,official_test,0.4590945317589064,0.25784601155633147,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Cat,LightGCN,Singapore,strict_unseen_test,0.38027841782967586,0.1701729243009906,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+RR,LightGCN,Singapore,official_test,0.4590945317589064,0.25784601155633147,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+RR,LightGCN,Singapore,strict_unseen_test,0.38027841782967586,0.1701729243009906,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Pop,LightGCN,Singapore,official_test,0.4590945317589064,0.25784601155633147,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Pop,LightGCN,Singapore,strict_unseen_test,0.38027841782967586,0.1701729243009906,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Singapore,official_test,0.4590945317589064,0.25784601155633147,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Singapore,strict_unseen_test,0.38027841782967586,0.1701729243009906,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Singapore,official_test,0.4590945317589064,0.25784601155633147,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Singapore,strict_unseen_test,0.38027841782967586,0.1701729243009906,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Singapore,official_test,0.4590945317589064,0.25784601155633147,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,none
