group,method,model,target_city,eval_split,recall@20_mean,ndcg@20_mean,recall@20_std,ndcg@20_std,recall@20_mean±std,ndcg@20_mean±std
main_component,Original-OTC-GW-NoFallback,VanillaMF,NYC,strict_unseen_test,0.09722657521081379,0.043783374491642914,0.012061371102047528,0.0030719156584086502,0.0972±0.0121,0.0438±0.0031
main_component,Original-OTC-GW-NoFallback,VanillaMF,Singapore,official_test,0.43551481318128404,0.23221486072984712,0.015536157861903184,0.005017721673892049,0.4355±0.0155,0.2322±0.0050
main_component,Original-OTC-GW-NoFallback,VanillaMF,Singapore,strict_unseen_test,0.38811614460430705,0.17351475680604364,0.011880589590006874,0.004028681153487153,0.3881±0.0119,0.1735±0.0040
main_component,Original-OTC-GW-NoFallback,VanillaMF,Tokyo,official_test,0.12468221444329886,0.06682532100348476,0.0018960672819436889,0.00048258813591260766,0.1247±0.0019,0.0668±0.0005
main_component,Original-OTC-GW-NoFallback,VanillaMF,Tokyo,strict_unseen_test,0.1197010269117524,0.05769492148364608,0.0019835297063335432,0.0004809133953969522,0.1197±0.0020,0.0577±0.0005
main_component,RD-Safe-OTC-GW,LightGCN,Chicago,official_test,0.27624585883955366,0.20436817564130225,0.009169542392533604,0.004066646890473409,0.2762±0.0092,0.2044±0.0041
main_component,RD-Safe-OTC-GW,LightGCN,Chicago,strict_unseen_test,0.19337439012512647,0.10045410892196688,0.010275465954143389,0.0019848755961735117,0.1934±0.0103,0.1005±0.0020
main_component,RD-Safe-OTC-GW,LightGCN,NYC,official_test,0.20203272937442388,0.11507973168565176,0.009444348464795539,0.002017813921184692,0.2020±0.0094,0.1151±0.0020
main_component,RD-Safe-OTC-GW,LightGCN,NYC,strict_unseen_test,0.13199067087519864,0.05444284329561099,0.011182110702545135,0.003637416565376565,0.1320±0.0112,0.0544±0.0036
main_component,RD-Safe-OTC-GW,LightGCN,Singapore,official_test,0.463236514721518,0.2551693509530808,0.0057517133129318665,0.012360521603446438,0.4632±0.0058,0.2552±0.0124
main_component,RD-Safe-OTC-GW,LightGCN,Singapore,strict_unseen_test,0.39258200855871567,0.17781340433787207,0.011658694769868446,0.008966866941867397,0.3926±0.0117,0.1778±0.0090
main_component,RD-Safe-OTC-GW,LightGCN,Tokyo,official_test,0.17591931954887488,0.11305197263962692,0.00535655599006973,0.0012069199760287492,0.1759±0.0054,0.1131±0.0012
main_component,RD-Safe-OTC-GW,LightGCN,Tokyo,strict_unseen_test,0.11211754768545262,0.05232046059338066,0.0080870597115188,0.004371142406111036,0.1121±0.0081,0.0523±0.0044
main_component,RD-Safe-OTC-GW,VanillaMF,Chicago,official_test,0.19321059725330036,0.13232853117798482,0.009081230273327325,0.004058211233419509,0.1932±0.0091,0.1323±0.0041
main_component,RD-Safe-OTC-GW,VanillaMF,Chicago,strict_unseen_test,0.16779432577299547,0.09062546276961307,0.00702553153619222,0.0032090071037880552,0.1678±0.0070,0.0906±0.0032
main_component,RD-Safe-OTC-GW,VanillaMF,NYC,official_test,0.12626631078901307,0.062365020927975655,0.004935222553176547,0.0015873171022038545,0.1263±0.0049,0.0624±0.0016
main_component,RD-Safe-OTC-GW,VanillaMF,NYC,strict_unseen_test,0.10433648894073334,0.045169301281315556,0.003174114960838357,0.0009618682808583956,0.1043±0.0032,0.0452±0.0010
main_component,RD-Safe-OTC-GW,VanillaMF,Singapore,official_test,0.4477989602456842,0.23907831340020289,0.00034890649842500137,0.0019782287811699623,0.4478±0.0003,0.2391±0.0020
main_component,RD-Safe-OTC-GW,VanillaMF,Singapore,strict_unseen_test,0.39947634451199293,0.17832344940725472,0.004816588078048645,0.0019936122997203844,0.3995±0.0048,0.1783±0.0020
main_component,RD-Safe-OTC-GW,VanillaMF,Tokyo,official_test,0.1253463392700777,0.06672087452832091,0.0007394562820717781,0.0004752371872091604,0.1253±0.0007,0.0667±0.0005
main_component,RD-Safe-OTC-GW,VanillaMF,Tokyo,strict_unseen_test,0.12032388425433294,0.057378760311329956,0.0007741704047951913,0.00045928968731900855,0.1203±0.0008,0.0574±0.0005
main_component,Target-only,LightGCN,Chicago,official_test,0.27624585883955366,0.20436817564130225,0.009169542392533604,0.004066646890473409,0.2762±0.0092,0.2044±0.0041
main_component,Target-only,LightGCN,Chicago,strict_unseen_test,0.19337439012512647,0.10045410892196688,0.010275465954143389,0.0019848755961735117,0.1934±0.0103,0.1005±0.0020
main_component,Target-only,LightGCN,NYC,official_test,0.20203272937442388,0.11507973168565176,0.009444348464795539,0.002017813921184692,0.2020±0.0094,0.1151±0.0020
main_component,Target-only,LightGCN,NYC,strict_unseen_test,0.13199067087519864,0.05444284329561099,0.011182110702545135,0.003637416565376565,0.1320±0.0112,0.0544±0.0036
main_component,Target-only,LightGCN,Singapore,official_test,0.46941836613096405,0.26404715430205955,0.010136691797882387,0.005497490743331964,0.4694±0.0101,0.2640±0.0055
main_component,Target-only,LightGCN,Singapore,strict_unseen_test,0.39493699624934536,0.17835050114843498,0.012751242266072594,0.008813327081128208,0.3949±0.0128,0.1784±0.0088
main_component,Target-only,LightGCN,Tokyo,official_test,0.17591931954887488,0.11305197263962692,0.00535655599006973,0.0012069199760287492,0.1759±0.0054,0.1131±0.0012
main_component,Target-only,LightGCN,Tokyo,strict_unseen_test,0.11211754768545262,0.05232046059338066,0.0080870597115188,0.004371142406111036,0.1121±0.0081,0.0523±0.0044
main_component,Target-only,VanillaMF,Chicago,official_test,0.19496414454861247,0.13266121701913622,0.006085134058228621,0.0037135078101365824,0.1950±0.0061,0.1327±0.0037
main_component,Target-only,VanillaMF,Chicago,strict_unseen_test,0.16821938594539085,0.09043035864687587,0.007696196074145902,0.0029726386356882257,0.1682±0.0077,0.0904±0.0030
main_component,Target-only,VanillaMF,NYC,official_test,0.12527409086810612,0.0618894307520849,0.0032817276425071936,0.0007649559080889285,0.1253±0.0033,0.0619±0.0008
main_component,Target-only,VanillaMF,NYC,strict_unseen_test,0.10330883323011038,0.044778538802472616,0.0018214441472009036,0.0005082268058763403,0.1033±0.0018,0.0448±0.0005
main_component,Target-only,VanillaMF,Singapore,official_test,0.4477989602456842,0.23907831340020289,0.00034890649842500137,0.0019782287811699623,0.4478±0.0003,0.2391±0.0020
main_component,Target-only,VanillaMF,Singapore,strict_unseen_test,0.39947634451199293,0.17832344940725472,0.004816588078048645,0.0019936122997203844,0.3995±0.0048,0.1783±0.0020
main_component,Target-only,VanillaMF,Tokyo,official_test,0.1253463392700777,0.06672087452832091,0.0007394562820717781,0.0004752371872091604,0.1253±0.0007,0.0667±0.0005
main_component,Target-only,VanillaMF,Tokyo,strict_unseen_test,0.12032388425433294,0.057378760311329956,0.0007741704047951913,0.00045928968731900855,0.1203±0.0008,0.0574±0.0005
